,city,state,zip_code,latitude,longitude
3284,Perris,CA,92571,33.8,-117.2
3285,Perry,FL,32348,30.1,-83.6
3286,Perry,GA,31069,32.5,-83.7
3287,Perry,UT,84302,41.5,-112.0
3288,Perrysburg,OH,43551,41.6,-83.6
3289,Perryville,MO,63775,37.7,-89.9
3290,Peru,IL,61354,41.4,-89.1
3291,Petal,MS,39465,31.4,-89.2
3292,Petersburg,VA,23805,37.2,-77.4
3293,Petoskey,MI,49770,45.4,-85.0
3294,Pewaukee,WI,53072,43.1,-88.2
3295,Pflugerville,TX,78660,30.5,-97.6
3296,Phenix City,AL,36867,32.5,-85.0
3297,Phenix City,AL,36870,32.5,-85.1
3298,Philadelphia,MS,39350,32.8,-89.1
3299,Philadelphia,PA,19114,40.1,-75.0
3300,Philadelphia,PA,19124,40.0,-75.1
3301,Philadelphia,PA,19137,40.0,-75.1
3302,Philadelphia,PA,19148,39.9,-75.1
3303,Philadelphia,PA,19154,40.1,-75.0
3304,Phillipsburg,NJ,8865,40.7,-75.1
3305,Phoenix,AZ,85015,33.5,-112.1
3306,Phoenix,AZ,85017,33.5,-112.1
3307,Phoenix,AZ,85018,33.5,-112.0
3308,Phoenix,AZ,85020,33.6,-112.1
3309,Phoenix,AZ,85023,33.6,-112.1
3310,Phoenix,AZ,85031,33.5,-112.2
3311,Phoenix,AZ,85032,33.6,-112.0
3312,Phoenix,AZ,85032,33.6,-112.0
3313,Phoenix,AZ,85035,33.5,-112.2
3314,Phoenix,AZ,85041,33.4,-112.1
3315,Phoenix,AZ,85042,33.4,-112.0
3316,Phoenix,AZ,85043,33.4,-112.2
3317,Phoenix,AZ,85051,33.6,-112.1
3318,Phoenix,AZ,85085,33.7,-112.1
3319,Picayune,MS,39466,30.5,-89.7
3320,Pickens,SC,29671,34.9,-82.7
3321,Pico Rivera,CA,90660,34.0,-118.1
3322,Pierre,SD,57501,44.4,-100.3
3323,Pikeville,KY,41501,37.5,-82.5
3324,Pine Bluff,AR,71603,34.2,-92.0
3325,Pine City,MN,55063,45.8,-93.0
3326,Pinellas Park,FL,33781,27.8,-82.7
3327,Pinellas Park,FL,33781,27.8,-82.7
3328,Pinellas Park,FL,33781,27.8,-82.7
3329,Pineville,LA,71360,31.3,-92.4
3330,Pineville,LA,71360,31.4,-92.4
3331,Pineville,MO,64856,36.5,-94.3
3332,Piqua,OH,45356,40.2,-84.2
3333,Piscataway,NJ,8854,40.6,-74.4
3334,Pisgah Forest,NC,28768,35.3,-82.7
3335,Pittsburg,CA,94565,38.0,-121.9
3336,Pittsburg,KS,66762,37.4,-94.7
3337,Pittsburg,KS,66762,37.4,-94.7
3338,Pittsburgh,PA,15238,40.5,-79.9
3339,Pittsburgh,PA,15275,40.4,-80.2
3340,Pittsfield,IL,62363,39.6,-90.8
3341,Pittsfield,MA,1201,42.5,-73.2
3342,Pittston,PA,18640,41.3,-75.8
3343,Placerville,CA,95667,38.7,-120.8
3344,Plainfield,IL,60585,41.7,-88.2
3345,Plainfield,IN,46168,39.7,-86.4
3346,Plainfield,IN,46168,39.7,-86.4
3347,Plainview,TX,79072,34.2,-101.8
3348,Plainwell,MI,49080,42.4,-85.7
3349,Plaistow,NH,3865,42.8,-71.1
3350,Plano,IL,60545,41.7,-88.6
3351,Plano,TX,75023,33.1,-96.8
3352,Plano,TX,75023,33.1,-96.7
3353,Plano,TX,75024,33.1,-96.8
3354,Plano,TX,75024,33.1,-96.8
3355,Plano,TX,75025,33.1,-96.7
3356,Plano,TX,75074,33.0,-96.7
3357,Plano,TX,75075,33.0,-96.8
3358,Plano,TX,75075,33.0,-96.7
3359,Plano,TX,75093,33.0,-96.8
3360,Plano,TX,75093,33.0,-96.8
3361,Plant City,FL,33566,28.0,-82.1
3362,Plantation,FL,33322,26.1,-80.3
3363,Plaquemine,LA,70764,30.3,-91.3
3364,Platteville,WI,53818,42.7,-90.4
3365,Plattsburgh,NY,12901,44.7,-73.5
3366,Pleasant Grove,UT,84062,40.4,-111.8
3367,Pleasanton,CA,94566,37.7,-121.9
3368,Pleasanton,CA,94588,37.7,-121.9
3369,Pleasanton,TX,78064,28.9,-98.5
3370,Plover,WI,54467,44.5,-89.5
3371,Plymouth,IN,46563,41.4,-86.3
3372,Plymouth,MA,2360,42.0,-70.7
3373,Plymouth,NH,3264,43.8,-71.7
3374,Plymouth,WI,53073,43.8,-87.9
3375,Pocahontas,AR,72455,36.2,-91.0
3376,Pocomoke City,MD,21851,38.1,-75.6
3377,Poland,OH,44514,41.0,-80.6
3378,Polson,MT,59860,47.7,-114.1
3379,Pomona,CA,91766,34.0,-117.8
3380,Pomona,CA,91767,34.1,-117.7
3381,Pompano Beach,FL,33062,26.2,-80.1
3382,Pompano Beach,FL,33064,26.3,-80.1
3383,Pompano Beach,FL,33069,26.2,-80.2
3384,Ponca City,OK,74601,36.7,-97.1
3385,Ponce,PR,728,18.1,-66.6
3386,Ponce,PR,780,18.0,-66.6
3387,Ponchatoula,LA,70454,30.4,-90.5
3388,Ponderay,ID,83852,48.3,-116.5
3389,Pontiac,IL,61764,40.9,-88.7
3390,Pontotoc,MS,38863,34.3,-89.0
3391,Pooler,GA,31322,32.1,-81.2
3392,Poplar Bluff,MO,63901,36.8,-90.4
3393,Poplar Bluff,MO,63901,36.8,-90.4
3394,Port Allen,LA,70767,30.4,-91.2
3395,Port Angeles,WA,98362,48.1,-123.4
3396,Port Arthur,TX,77640,29.9,-94.0
3397,Port Arthur,TX,77642,29.9,-93.9
3398,Port Charlotte,FL,33948,27.0,-82.1
3399,Port Charlotte,FL,33948,27.0,-82.1
3400,Port Charlotte,FL,33983,27.0,-82.0
3401,Port Clinton,OH,43452,41.5,-82.9
3402,Port Isabel,TX,78578,26.1,-97.2
3403,Port Lavaca,TX,77979,28.6,-96.6
3404,Port Orange,FL,32127,29.1,-81.0
3405,Port Orange,FL,32129,29.1,-81.0
3406,Port Orchard,WA,98366,47.5,-122.6
3407,Port Richey,FL,34668,28.3,-82.7
3408,Port St Lucie,FL,34952,27.3,-80.3
3409,Port St Lucie,FL,34953,27.3,-80.4
3410,Port St Lucie,FL,34986,27.3,-80.4
3411,Port St Lucie,FL,34986,27.3,-80.4
3412,Port St. Lucie,FL,34953,27.3,-80.4
3413,Portage,IN,46368,41.5,-87.2
3414,Portage,MI,49024,42.2,-85.6
3415,Portage,WI,53901,43.6,-89.5
3416,Portales,NM,88130,34.2,-103.3
3417,Porter,TX,77365,30.1,-95.2
3418,Porter Ranch,CA,91326,34.3,-118.6
3419,Porterville,CA,93257,36.1,-119.0
3420,Portland,IN,47371,40.4,-85.0
3421,Portland,OR,97217,45.6,-122.7
3422,Portland,OR,97266,45.5,-122.6
3423,Portland,TX,78374,27.9,-97.3
3424,Portsmouth,NH,3801,43.0,-70.8
3425,Portsmouth,VA,23707,36.8,-76.3
3426,Post Falls,ID,83854,47.7,-117.0
3427,Post Falls,ID,83854,47.7,-116.9
3428,Poteau,OK,74953,35.1,-94.6
3429,Potosi,MO,63664,37.9,-90.8
3430,Potsdam,NY,13676,44.7,-75.0
3431,Pottstown,PA,19464,40.3,-75.7
3432,Poulsbo,WA,98370,47.8,-122.7
3433,Pounding Mill,VA,24637,37.1,-81.7
3434,Poway,CA,92064,33.0,-117.0
3435,Powhatan,VA,23139,37.5,-77.8
3436,Prairie Du Chien,WI,53821,43.0,-91.1
3437,Prairieville,LA,70769,30.3,-91.0
3438,Prairieville,LA,70769,30.3,-90.9
3439,Prairieville,LA,70769,30.3,-91.0
3440,Pratt,KS,67124,37.6,-98.7
3441,Prattville,AL,36066,32.5,-86.4
3442,Prescott,AZ,86301,34.6,-112.4
3443,Prescott,AZ,86305,34.6,-112.5
3444,Prescott Valley,AZ,86314,34.6,-112.3
3445,Presque Isle,ME,4769,46.7,-68.0
3446,Prestonsburg,KY,41653,37.7,-82.8
3447,Price,UT,84501,39.6,-110.8
3448,Prince Frederick,MD,20678,38.5,-76.6
3449,Princeton,IL,61356,41.4,-89.5
3450,Princeton,IN,47670,38.3,-87.6
3451,Princeton,IN,47670,38.4,-87.6
3452,Princeton,KY,42445,37.1,-87.9
3453,Princeton,MN,55371,45.6,-93.6
3454,Princeton,NJ,8540,40.3,-74.7
3455,Princeton,TX,75407,33.2,-96.5
3456,Princeton,WV,24739,37.4,-81.0
3457,Providence,RI,2904,41.8,-71.4
3458,Provo,UT,84604,40.3,-111.7
3459,Pryor,OK,74361,36.3,-95.3
3460,Pueblo,CO,81005,38.2,-104.6
3461,Pueblo,CO,81005,38.2,-104.7
3462,Pueblo,CO,81008,38.3,-104.6
3463,Pueblo West,CO,81007,38.3,-104.7
3464,Pulaski,TN,38478,35.2,-87.1
3465,Pullman,WA,99163,46.7,-117.2
3466,Punta Gorda,FL,33950,26.9,-82.0
3467,Punxsutawney,PA,15767,40.9,-79.0
3468,Purcell,OK,73080,35.0,-97.4
3469,Putnam,CT,6260,41.9,-71.9
3470,Puyallup,WA,98374,47.2,-122.3
3471,Puyallup,WA,98375,47.1,-122.3
3472,Quakertown,PA,18951,40.4,-75.4
3473,Queen Creek,AZ,85142,33.3,-111.6
3474,Queensbury,NY,12804,43.3,-73.6
3475,Queensbury,NY,12804,43.3,-73.7
3476,Quincy,FL,32351,30.6,-84.6
3477,Quincy,IL,62305,39.9,-91.3
3478,Quincy,MA,2169,42.2,-71.0
3479,Quincy,WV,25015,38.2,-81.5
3480,Quinlan,TX,75474,32.9,-96.1
3481,Raceland,LA,70394,29.7,-90.6
3482,Radcliff,KY,40160,37.8,-85.9
3483,Radcliff,KY,40160,37.8,-85.9
3484,Raeford,NC,28376,35.0,-79.2
3485,Raleigh,NC,27603,35.7,-78.7
3486,Raleigh,NC,27609,35.8,-78.6
3487,Raleigh,NC,27610,35.8,-78.6
3488,Raleigh,NC,27612,35.9,-78.7
3489,Raleigh,NC,27616,35.9,-78.6
3490,Raleigh,NC,27617,35.9,-78.8
3491,Rancho Cordova,CA,95670,38.6,-121.3
3492,Rancho Cucamonga,CA,91739,34.1,-117.5
3493,Rancho Santa Margarita,CA,92688,33.6,-117.6
3494,Randallstown,MD,21133,39.4,-76.8
3495,Randleman,NC,27317,35.8,-79.8
3496,Rantoul,IL,61866,40.3,-88.2
3497,Rapid City,SD,57701,44.0,-103.2
3498,Rapid City,SD,57701,44.1,-103.2
3499,Ravenna,OH,44266,41.2,-81.3
3500,Rawlins,WY,82301,41.8,-107.2
3501,Raymore,MO,64083,38.8,-94.5
3502,Raynham,MA,2767,41.9,-71.0
3503,Raynham,MA,2767,41.9,-71.1
3504,Raytown,MO,64138,39.0,-94.5
3505,Rayville,LA,71269,32.5,-91.8
3506,Reading,PA,19606,40.3,-75.8
3507,Red Bluff,CA,96080,40.2,-122.2
3508,Red Oak,TX,75154,32.5,-96.8
3509,Red Wing,MN,55066,44.6,-92.6
3510,Redding,CA,96003,40.6,-122.3
3511,Redlands,CA,92373,34.1,-117.2
3512,Redmond,OR,97756,44.3,-121.2
3513,Redwood Falls,MN,56283,44.5,-95.1
3514,Rehoboth Beach,DE,19971,38.7,-75.1
3515,Reidsville,NC,27320,36.4,-79.7
3516,Reno,NV,89502,39.5,-119.8
3517,Reno,NV,89506,39.6,-119.9
3518,Reno,NV,89509,39.5,-119.8
3519,Reno,NV,89521,39.4,-119.8
3520,Reno,NV,89523,39.5,-119.9
3521,Rensselaer,IN,47978,40.9,-87.2
3522,Rensselaer,NY,12144,42.6,-73.7
3523,Renton,WA,98057,47.5,-122.2
3524,Republic,MO,65738,37.1,-93.5
3525,Rexburg,ID,83440,43.8,-111.8
3526,Reynoldsburg,OH,43068,39.9,-82.8
3527,Rhinelander,WI,54501,45.6,-89.4
3528,Rialto,CA,92376,34.1,-117.4
3529,Rialto,CA,92376,34.1,-117.4
3530,Rice Lake,WI,54868,45.5,-91.8
3531,Richardson,TX,75081,32.9,-96.7
3532,Richfield,UT,84701,38.7,-112.1
3533,Richland,MS,39218,32.2,-90.2
3534,Richland,WA,99352,46.3,-119.3
3535,Richland Center,WI,53581,43.3,-90.3
3536,Richland Hills,TX,76118,32.8,-97.2
3537,Richlands,NC,28574,34.9,-77.6
3538,Richmond,CA,94806,38.0,-122.3
3539,Richmond,IN,47374,39.8,-84.9
3540,Richmond,KY,40475,37.7,-84.3
3541,Richmond,MO,64085,39.3,-94.0
3542,Richmond,TX,77406,29.7,-95.8
3543,Richmond,TX,77469,29.6,-95.8
3544,Richmond,VA,23225,37.5,-77.5
3545,Richmond,VA,23227,37.6,-77.5
3546,Richmond,VA,23227,37.6,-77.5
3547,Richmond,VA,23229,37.6,-77.6
3548,Richmond,VA,23230,37.6,-77.5
3549,Richmond,VA,23284,37.6,-77.5
3550,Ridgecrest,CA,93555,35.6,-117.7
3551,Ridgeland,MS,39157,32.4,-90.1
3552,Rifle,CO,81650,39.5,-107.8
3553,Rincon,GA,31326,32.3,-81.2
3554,Rindge,NH,3461,42.7,-72.0
3555,Rio Grande,NJ,8242,39.0,-74.9
3556,Rio Grande City,TX,78582,26.4,-98.8
3557,Rio Rancho,NM,87124,35.2,-106.7
3558,Rio Rancho,NM,87124,35.2,-106.7
3559,Ripley,MS,38663,34.7,-89.0
3560,Ripley,TN,38063,35.8,-89.5
3561,Ripley,WV,25271,38.8,-81.7
3562,Riverdale,GA,30274,33.6,-84.4
3563,Riverdale,NJ,7457,41.0,-74.3
3564,Riverdale,UT,84405,41.2,-112.0
3565,Riverhead,NY,11901,40.9,-72.7
3566,Riverside,CA,92503,33.9,-117.5
3567,Riverside,CA,92507,33.9,-117.3
3568,Riverton,UT,84065,40.5,-112.0
3569,Riverton,UT,84065,40.5,-111.9
3570,Riverton,WY,82501,43.0,-108.4
3571,Riverview,FL,33578,27.8,-82.3
3572,Riverview,FL,33578,27.9,-82.3
3573,Roanoke,AL,36274,33.2,-85.4
3574,Roanoke,TX,76262,33.0,-97.2
3575,Roanoke,VA,24012,37.3,-80.0
3576,Roanoke,VA,24012,37.3,-79.9
3577,Roanoke,VA,24013,37.3,-79.9
3578,Roanoke,VA,24014,37.2,-80.0
3579,Roanoke,VA,24019,37.3,-79.9
3580,Roanoke Rapids,NC,27870,36.4,-77.6
3581,Robertsdale,AL,36567,30.5,-87.7
3582,Robinson,IL,62454,39.0,-87.7
3583,Rochelle,IL,61068,41.9,-89.1
3584,Rochester,IN,46975,41.1,-86.2
3585,Rochester,MN,55901,44.1,-92.5
3586,Rochester,MN,55904,44.0,-92.5
3587,Rochester,NH,3867,43.3,-71.0
3588,Rochester,NY,14621,43.2,-77.6
3589,Rochester,NY,14623,43.1,-77.6
3590,Rochester,NY,14624,43.1,-77.7
3591,Rochester Hills,MI,48309,42.6,-83.2
3592,Rock Falls,IL,61071,41.8,-89.7
3593,Rock Hill,SC,29730,34.9,-81.0
3594,Rock Hill,SC,29730,35.0,-81.0
3595,Rock Hill,SC,29732,35.0,-81.1
3596,Rock Springs,WY,82901,41.6,-109.3
3597,Rockaway,NJ,7866,40.9,-74.6
3598,Rockdale,TX,76567,30.6,-97.0
3599,Rockford,IL,61101,42.3,-89.1
3600,Rockford,IL,61108,42.3,-89.0
3601,Rockford,IL,61114,42.3,-89.0
3602,Rockingham,NC,28379,34.9,-79.7
3603,Rockingham,VA,22801,38.4,-78.9
3604,Rocklin,CA,95677,38.8,-121.2
3605,Rocklin,CA,95677,38.8,-121.2
3606,Rockmart,GA,30153,34.0,-85.0
3607,Rockport,TX,78382,28.0,-97.0
3608,Rockwall,TX,75087,32.9,-96.5
3609,Rockwall,TX,75087,32.9,-96.5
3610,Rockwood,TN,37854,35.9,-84.7
3611,Rocky Hill,CT,6067,41.7,-72.7
3612,Rocky Mount,NC,27804,36.0,-77.8
3613,Rocky Mount,VA,24151,37.0,-79.9
3614,Roeland Park,KS,66205,39.0,-94.6
3615,Rogers,AR,72756,36.3,-94.1
3616,Rogers,AR,72756,36.3,-94.1
3617,Rogers,AR,72756,36.3,-94.1
3618,Rogers,AR,72758,36.3,-94.2
3619,Rogers,AR,72758,36.3,-94.2
3620,Rogers,AR,72758,36.3,-94.2
3621,Rogers,AR,72758,36.3,-94.2
3622,Rogersville,TN,37857,36.4,-83.0
3623,Rohnert Park,CA,94928,38.4,-122.7
3624,Rohnert Park,CA,94928,38.4,-122.7
3625,Rolla,MO,65401,37.9,-91.8
3626,Rolling Meadows,IL,60008,42.1,-88.0
3627,Rome,GA,30161,34.2,-85.1
3628,Rome,GA,30165,34.3,-85.2
3629,Rome,NY,13440,43.2,-75.5
3630,Romeoville,IL,60446,41.6,-88.1
3631,Roscoe,IL,61073,42.5,-89.0
3632,Roseburg,OR,97471,43.2,-123.4
3633,Rosemead,CA,91770,34.1,-118.1
3634,Roseville,CA,95661,38.7,-121.3
3635,Roseville,CA,95678,38.8,-121.3
3636,Roseville,MI,48066,42.5,-82.9
3637,Roseville,MN,55113,45.0,-93.2
3638,Roswell,GA,30076,34.0,-84.3
3639,Roswell,NM,88201,33.5,-104.5
3640,Round Lake Beach,IL,60073,42.4,-88.1
3641,Round Rock,TX,78664,30.5,-97.7
3642,Round Rock,TX,78665,30.5,-97.6
3643,Rowlett,TX,75088,32.9,-96.6
3644,Rowlett,TX,75088,32.9,-96.5
3645,Roxboro,NC,27573,36.4,-79.0
3646,Royse City,TX,75189,33.0,-96.3
3647,Ruckersville,VA,22968,38.2,-78.4
3648,Ruidoso Downs,NM,88346,33.3,-105.6
3649,Russellville,AL,35653,34.5,-87.7
3650,Russellville,AR,72801,35.3,-93.2
3651,Russellville,AR,72802,35.3,-93.1
3652,Russellville,KY,42276,36.8,-86.9
3653,Ruston,LA,71270,32.5,-92.6
3654,Ruston,LA,71270,32.5,-92.6
3655,Rutland,VT,5701,43.6,-73.0
3656,Sachse,TX,75048,33.0,-96.6
3657,Sachse,TX,75048,33.0,-96.6
3658,Sacramento,CA,95821,38.6,-121.4
3659,Sacramento,CA,95823,38.5,-121.5
3660,Sacramento,CA,95823,38.5,-121.4
3661,Sacramento,CA,95829,38.5,-121.4
3662,Sacramento,CA,95832,38.5,-121.5
3663,Sacramento,CA,95834,38.6,-121.5
3664,Sacramento,CA,95842,38.7,-121.3
3665,Saddle Brook,NJ,7663,40.9,-74.1
3666,Safford,AZ,85546,32.8,-109.7
3667,Saginaw,MI,48604,43.5,-84.0
3668,Saginaw,MI,48638,43.4,-84.0
3669,Saginaw,TX,76179,32.9,-97.4
3670,Saint Albans,VT,5478,44.8,-73.1
3671,Saint Charles,IL,60174,41.9,-88.3
3672,Saint Charles,MO,63303,38.8,-90.5
3673,Saint Clair,PA,17970,40.7,-76.2
3674,Saint Clairsville,OH,43950,40.1,-80.9
3675,Saint Cloud,FL,34769,28.3,-81.3
3676,Saint Cloud,FL,34772,28.2,-81.3
3677,Saint Croix Falls,WI,54024,45.4,-92.6
3678,Saint Helens,OR,97051,45.8,-122.8
3679,Saint Johns,MI,48879,43.0,-84.5
3680,Saint Joseph,MO,64503,39.7,-94.8
3681,Saint Joseph,MO,64506,39.8,-94.8
3682,Saint Louis,MO,63125,38.5,-90.3
3683,Saint Louis,MO,63136,38.8,-90.3
3684,Saint Marys,GA,31558,30.8,-81.6
3685,Saint Marys,PA,15857,41.4,-78.6
3686,Saint Paul,MN,55104,45.0,-93.2
3687,Saint Paul,MN,55118,44.9,-93.1
3688,Saint Peters,MO,63304,38.7,-90.6
3689,Saint Robert,MO,65584,37.8,-92.2
3690,Salem,IL,62881,38.6,-89.0
3691,Salem,IN,47167,38.6,-86.1
3692,Salem,MA,1970,42.5,-70.9
3693,Salem,MO,65560,37.6,-91.5
3694,Salem,NH,3079,42.8,-71.2
3695,Salem,OH,44460,40.9,-80.8
3696,Salem,OR,97302,44.9,-123.0
3697,Salem,OR,97305,45.0,-123.0
3698,Salem,OR,97306,44.9,-123.0
3699,Salem,VA,24153,37.3,-80.1
3700,Salida,CO,81201,38.5,-106.0
3701,Salina,KS,67401,38.8,-97.6
3702,Salinas,CA,93906,36.7,-121.7
3703,Salinas,CA,93907,36.7,-121.7
3704,Saline,MI,48176,42.2,-83.7
3705,Saline,MI,48176,42.2,-83.7
3706,Salisbury,MD,21801,38.4,-75.6
3707,Salisbury,MD,21826,38.3,-75.6
3708,Salisbury,NC,28144,35.7,-80.5
3709,Sallisaw,OK,74955,35.5,-94.8
3710,Salt Lake City,UT,84109,40.7,-111.8
3711,Salt Lake City,UT,84115,40.7,-111.9
3712,Salt Lake City,UT,84117,40.7,-111.9
3713,San Angelo,TX,76901,31.5,-100.5
3714,San Angelo,TX,76903,31.4,-100.4
3715,San Angelo,TX,76903,31.5,-100.5
3716,San Angelo,TX,76904,31.4,-100.5
3717,San Angelo,TX,76904,31.4,-100.5
3718,San Antonio,TX,78209,29.5,-98.4
3719,San Antonio,TX,78211,29.3,-98.6
3720,San Antonio,TX,78213,29.5,-98.5
3721,San Antonio,TX,78214,29.4,-98.5
3722,San Antonio,TX,78216,29.5,-98.5
3723,San Antonio,TX,78217,29.6,-98.4
3724,San Antonio,TX,78218,29.5,-98.4
3725,San Antonio,TX,78220,29.4,-98.4
3726,San Antonio,TX,78223,29.3,-98.4
3727,San Antonio,TX,78228,29.5,-98.6
3728,San Antonio,TX,78229,29.5,-98.6
3729,San Antonio,TX,78231,29.6,-98.5
3730,San Antonio,TX,78232,29.6,-98.5
3731,San Antonio,TX,78242,29.4,-98.6
3732,San Antonio,TX,78244,29.5,-98.4
3733,San Antonio,TX,78245,29.4,-98.7
3734,San Antonio,TX,78245,29.4,-98.6
3735,San Antonio,TX,78247,29.6,-98.4
3736,San Antonio,TX,78249,29.6,-98.6
3737,San Antonio,TX,78249,29.6,-98.6
3738,San Antonio,TX,78250,29.5,-98.7
3739,San Antonio,TX,78250,29.5,-98.6
3740,San Antonio,TX,78251,29.5,-98.7
3741,San Antonio,TX,78251,29.5,-98.7
3742,San Antonio,TX,78253,29.4,-98.7
3743,San Antonio,TX,78254,29.5,-98.7
3744,San Antonio,TX,78254,29.5,-98.7
3745,San Antonio,TX,78257,29.7,-98.6
3746,San Antonio,TX,78264,29.3,-98.5
3747,San Benito,TX,78586,26.1,-97.6
3748,San Bernardino,CA,92407,34.2,-117.3
3749,San Clemente,CA,92673,33.5,-117.6
3750,San Diego,CA,92102,32.7,-117.1
3751,San Diego,CA,92111,32.8,-117.2
3752,San Diego,CA,92115,32.7,-117.1
3753,San Diego,CA,92123,32.8,-117.1
3754,San Diego,CA,92154,32.6,-117.0
3755,San Diego,CA,92154,32.6,-117.1
3756,San Jacinto,CA,92583,33.8,-117.0
3757,San Jose,CA,95112,37.3,-121.9
3758,San Jose,CA,95118,37.3,-121.9
3759,San Jose,CA,95122,37.3,-121.9
3760,San Jose,CA,95129,37.3,-122.0
3761,San Jose,CA,95129,37.3,-122.0
3762,San Jose,CA,95135,37.3,-121.8
3763,San Juan,PR,907,18.4,-66.1
3764,San Leandro,CA,94577,37.7,-122.2
3765,San Leandro,CA,94579,37.7,-122.1
3766,San Luis,AZ,85349,32.5,-114.8
3767,San Marcos,CA,92069,33.1,-117.1
3768,San Marcos,TX,78666,29.9,-97.9
3769,San Ramon,CA,94583,37.7,-121.9
3770,San Tan Valley,AZ,85143,33.2,-111.6
3771,Sand Springs,OK,74063,36.1,-96.1
3772,Sandersville,GA,31082,33.0,-82.8
3773,Sandusky,MI,48471,43.4,-82.9
3774,Sandusky,OH,44870,41.4,-82.7
3775,Sandy,UT,84094,40.6,-111.9
3776,Sanford,FL,32771,28.8,-81.3
3777,Sanford,FL,32773,28.8,-81.3
3778,Sanford,ME,4073,43.4,-70.7
3779,Sanford,NC,27332,35.4,-79.1
3780,Sanger,CA,93657,36.7,-119.6
3781,Santa Ana,CA,92704,33.7,-117.9
3782,Santa Clara,CA,95054,37.4,-122.0
3783,Santa Clarita,CA,91350,34.4,-118.5
3784,Santa Clarita,CA,91355,34.4,-118.6
3785,Santa Fe,NM,87507,35.6,-106.0
3786,Santa Fe,NM,87507,35.7,-106.0
3787,Santa Fe Springs,CA,90670,33.9,-118.0
3788,Santa Isabel,PR,757,18.0,-66.4
3789,Santa Maria,CA,93454,34.9,-120.4
3790,Santa Maria,CA,93455,34.9,-120.4
3791,Santa Maria,CA,93458,34.9,-120.5
3792,Santa Rosa Beach,FL,32459,30.4,-86.3
3793,Santee,CA,92071,32.8,-117.0
3794,Sapulpa,OK,74066,36.0,-96.1
3795,Saraland,AL,36571,30.8,-88.1
3796,Sarasota,FL,34233,27.3,-82.5
3797,Sarasota,FL,34233,27.3,-82.5
3798,Sarasota,FL,34234,27.4,-82.6
3799,Sarasota,FL,34239,27.3,-82.5
3800,Sarasota,FL,34243,27.4,-82.5
3801,Saratoga Springs,NY,12866,43.1,-73.7
3802,Saratoga Springs,UT,84045,40.4,-111.9
3803,Sartell,MN,56377,45.6,-94.2
3804,Saugus,MA,1906,42.5,-71.0
3805,Sauk Centre,MN,56378,45.7,-94.9
3806,Saukville,WI,53080,43.4,-87.9
3807,Sault Sainte Marie,MI,49783,46.5,-84.4
3808,Savannah,GA,31406,32.0,-81.1
3809,Savannah,GA,31408,32.1,-81.2
3810,Savannah,GA,31410,32.0,-81.0
3811,Savannah,GA,31419,32.0,-81.2
3812,Savannah,GA,31419,32.0,-81.1
3813,Savannah,GA,31419,32.0,-81.3
3814,Savannah,TN,38372,35.2,-88.2
3815,Savoy,IL,61874,40.0,-88.3
3816,Sayre,PA,18840,42.0,-76.5
3817,Scarborough,ME,4074,43.6,-70.3
3818,Schenectady,NY,12303,42.8,-73.9
3819,Schererville,IN,46375,41.5,-87.5
3820,Schertz,TX,78154,29.6,-98.3
3821,Scottsbluff,NE,69361,41.9,-103.7
3822,Scottsboro,AL,35768,34.7,-86.0
3823,Scottsburg,IN,47170,38.7,-85.8
3824,Scottsdale,AZ,85251,33.5,-111.9
3825,Scottsdale,AZ,85260,33.6,-111.9
3826,Seabrook,NH,3874,42.9,-70.9
3827,Seaford,DE,19973,38.7,-75.6
3828,Seagoville,TX,75159,32.6,-96.5
3829,Sealy,TX,77474,29.8,-96.2
3830,Searcy,AR,72143,35.2,-91.8
3831,Searcy,AR,72143,35.2,-91.7
3832,Sebastian,FL,32958,27.8,-80.5
3833,Sebring,FL,33870,27.5,-81.5
3834,Secaucus,NJ,7094,40.8,-74.0
3835,Sedalia,MO,65301,38.7,-93.3
3836,Seekonk,MA,2771,41.8,-71.3
3837,Seffner,FL,33584,28.0,-82.3
3838,Seguin,TX,78155,29.6,-97.9
3839,Selinsgrove,PA,17870,40.8,-76.8
3840,Selma,AL,36703,32.4,-87.0
3841,Selma,CA,93662,36.6,-119.6
3842,Selmer,TN,38375,35.1,-88.6
3843,Seminole,OK,74868,35.2,-96.7
3844,Seminole,TX,79360,32.7,-102.7
3845,Semmes,AL,36575,30.8,-88.2
3846,Senatobia,MS,38668,34.6,-90.0
3847,Seneca,SC,29678,34.7,-83.0
3848,Sequim,WA,98382,48.1,-123.1
3849,Severn,MD,21144,39.1,-76.6
3850,Sevierville,TN,37862,35.8,-83.6
3851,Sevierville,TN,37862,35.9,-83.5
3852,Seward,NE,68434,40.9,-97.1
3853,Seymour,IN,47274,39.0,-85.9
3854,Shakopee,MN,55379,44.8,-93.4
3855,Shallotte,NC,28470,34.0,-78.4
3856,Shawano,WI,54166,44.8,-88.6
3857,Shawnee,KS,66203,39.0,-94.7
3858,Shawnee,KS,66217,39.0,-94.8
3859,Shawnee,KS,66226,39.0,-94.8
3860,Shawnee,OK,74804,35.4,-96.9
3861,Sheboygan,WI,53081,43.7,-87.8
3862,Sheboygan,WI,53083,43.8,-87.8
3863,Shelby,NC,28152,35.3,-81.5
3864,Shelby Township,MI,48315,42.7,-83.0
3865,Shelbyville,IL,62565,39.4,-88.8
