,latitude,longitude,state,store_count
2593,40.2,-75.1,PA,3
2594,40.2,-74.7,NJ,1
2595,40.2,-74.6,NJ,1
2596,40.2,-74.3,NJ,1
2597,40.2,-74.1,NJ,1
2598,40.3,-111.7,UT,3
2599,40.3,-103.8,CO,1
2600,40.3,-96.7,NE,1
2601,40.3,-94.9,MO,1
2602,40.3,-94.0,MO,1
2603,40.3,-88.2,IL,1
2604,40.3,-86.5,IN,1
2605,40.3,-84.2,OH,1
2606,40.3,-83.8,OH,1
2607,40.3,-83.1,OH,1
2608,40.3,-81.9,OH,1
2609,40.3,-80.0,PA,1
2610,40.3,-79.9,PA,1
2611,40.3,-79.7,PA,1
2612,40.3,-79.6,PA,1
2613,40.3,-79.4,PA,1
2614,40.3,-78.8,PA,1
2615,40.3,-76.8,PA,1
2616,40.3,-76.6,PA,1
2617,40.3,-76.4,PA,1
2618,40.3,-76.0,PA,1
2619,40.3,-75.8,PA,1
2620,40.3,-75.7,PA,1
2621,40.3,-75.4,PA,1
2622,40.3,-75.3,PA,1
2623,40.3,-74.7,NJ,1
2624,40.3,-74.6,NJ,1
2625,40.4,-122.3,CA,1
2626,40.4,-120.6,CA,1
2627,40.4,-111.9,UT,1
2628,40.4,-111.8,UT,3
2629,40.4,-109.6,UT,1
2630,40.4,-105.0,CO,1
2631,40.4,-104.8,CO,1
2632,40.4,-104.7,CO,1
2633,40.4,-91.4,IA,1
2634,40.4,-86.9,IN,1
2635,40.4,-86.8,IN,1
2636,40.4,-85.0,IN,1
2637,40.4,-82.4,OH,1
2638,40.4,-80.7,OH,1
2639,40.4,-80.5,WV,1
2640,40.4,-80.2,PA,1
2641,40.4,-80.1,PA,1
2642,40.4,-79.8,PA,1
2643,40.4,-79.6,PA,1
2644,40.4,-79.2,PA,1
2645,40.4,-78.4,PA,1
2646,40.4,-75.9,PA,1
2647,40.4,-75.6,PA,1
2648,40.4,-75.5,PA,1
2649,40.4,-75.4,PA,1
2650,40.4,-74.3,NJ,2
2651,40.5,-112.0,UT,2
2652,40.5,-111.9,UT,3
2653,40.5,-111.4,UT,1
2654,40.5,-107.6,CO,1
2655,40.5,-106.8,CO,1
2656,40.5,-105.1,CO,2
2657,40.5,-105.0,CO,1
2658,40.5,-90.6,IL,1
2659,40.5,-89.6,IL,1
2660,40.5,-89.0,IL,1
2661,40.5,-88.9,IL,1
2662,40.5,-86.9,IN,1
2663,40.5,-86.1,IN,1
2664,40.5,-85.7,IN,1
2665,40.5,-81.9,OH,1
2666,40.5,-81.5,OH,1
2667,40.5,-80.2,PA,1
2668,40.5,-79.9,PA,1
2669,40.5,-78.8,PA,1
2670,40.5,-78.4,PA,1
2671,40.5,-78.0,PA,1
2672,40.5,-74.9,NJ,1
2673,40.5,-74.6,NJ,1
2674,40.5,-74.5,NJ,1
2675,40.5,-74.4,NJ,2
2676,40.5,-74.3,NJ,1
2677,40.6,-122.3,CA,1
2678,40.6,-112.3,UT,1
2679,40.6,-112.0,UT,3
2680,40.6,-111.9,UT,2
2681,40.6,-111.8,UT,1
2682,40.6,-105.1,CO,1
2683,40.6,-103.2,CO,1
2684,40.6,-98.4,NE,1
2685,40.6,-96.9,NE,1
2686,40.6,-90.0,IL,1
2687,40.6,-89.5,IL,1
2688,40.6,-84.5,OH,1
2689,40.6,-84.2,OH,1
2690,40.6,-83.1,OH,1
2691,40.6,-79.9,PA,1
2692,40.6,-79.8,PA,1
2693,40.6,-79.7,PA,1
2694,40.6,-79.2,PA,1
2695,40.6,-77.6,PA,1
2696,40.6,-76.8,PA,1
2697,40.6,-76.0,PA,1
2698,40.6,-75.6,PA,1
2699,40.6,-75.5,PA,1
2700,40.6,-74.9,NJ,1
2701,40.6,-74.4,NJ,2
2702,40.6,-74.2,NJ,1
2703,40.7,-112.1,UT,1
2704,40.7,-112.0,UT,2
2705,40.7,-111.9,UT,3
2706,40.7,-111.8,UT,2
2707,40.7,-111.5,UT,1
2708,40.7,-99.7,NE,1
2709,40.7,-99.1,NE,1
2710,40.7,-96.7,NE,1
2711,40.7,-96.6,NE,1
2712,40.7,-95.9,NE,1
2713,40.7,-92.9,IA,1
2714,40.7,-89.6,IL,2
2715,40.7,-89.5,IL,1
2716,40.7,-86.8,IN,1
2717,40.7,-84.1,OH,1
2718,40.7,-83.6,OH,1
2719,40.7,-82.5,OH,1
2720,40.7,-80.6,OH,1
2721,40.7,-80.3,PA,1
2722,40.7,-80.2,PA,1
2723,40.7,-80.1,PA,1
2724,40.7,-76.2,PA,1
2725,40.7,-75.3,PA,2
2726,40.7,-75.1,NJ,1
2727,40.7,-74.3,NJ,1
2728,40.7,-74.1,NJ,2
2729,40.7,-73.7,NY,1
2730,40.7,-73.6,NY,2
2731,40.7,-73.5,NY,2
2732,40.7,-73.4,NY,1
2733,40.8,-124.2,CA,1
2734,40.8,-115.8,NV,1
2735,40.8,-97.6,NE,1
2736,40.8,-96.6,NE,1
2737,40.8,-95.4,IA,1
2738,40.8,-91.2,IA,1
2739,40.8,-89.6,IL,1
2740,40.8,-87.7,IL,1
2741,40.8,-86.3,IN,1
2742,40.8,-85.8,IN,1
2743,40.8,-85.2,IN,1
2744,40.8,-84.9,IN,1
2745,40.8,-84.2,OH,1
2746,40.8,-83.2,OH,1
2747,40.8,-82.9,OH,1
2748,40.8,-82.6,OH,1
2749,40.8,-81.9,OH,1
2750,40.8,-81.5,OH,1
2751,40.8,-81.4,OH,1
2752,40.8,-81.3,OH,1
2753,40.8,-80.4,PA,1
2754,40.8,-79.5,PA,1
2755,40.8,-77.9,PA,1
2756,40.8,-77.8,PA,1
2757,40.8,-76.8,PA,1
2758,40.8,-76.5,PA,1
2759,40.8,-76.0,PA,1
2760,40.8,-75.7,PA,1
2761,40.8,-74.8,NJ,1
2762,40.8,-74.5,NJ,1
2763,40.8,-74.0,NJ,2
2764,40.8,-73.3,NY,1
2765,40.8,-73.2,NY,1
2766,40.9,-111.9,UT,1
2767,40.9,-98.4,NE,1
2768,40.9,-98.3,NE,1
2769,40.9,-97.1,NE,1
2770,40.9,-96.7,NE,1
2771,40.9,-88.7,IL,1
2772,40.9,-87.2,IN,1
2773,40.9,-85.5,IN,1
2774,40.9,-84.6,OH,1
2775,40.9,-82.3,OH,1
2776,40.9,-81.4,OH,1
2777,40.9,-81.2,OH,1
2778,40.9,-80.8,OH,1
2779,40.9,-79.9,PA,1
2780,40.9,-79.0,PA,1
2781,40.9,-74.7,NJ,2
2782,40.9,-74.6,NJ,1
2783,40.9,-74.4,NJ,1
2784,40.9,-74.1,NJ,3
2785,40.9,-73.1,NY,2
2786,40.9,-72.9,NY,1
2787,40.9,-72.7,NY,1
2788,41.0,-117.7,NV,1
2789,41.0,-94.4,IA,1
2790,41.0,-93.8,IA,1
2791,41.0,-92.5,IA,1
2792,41.0,-92.0,IA,1
2793,41.0,-91.5,IA,1
2794,41.0,-90.4,IL,1
2795,41.0,-85.1,IN,1
2796,41.0,-84.0,OH,1
2797,41.0,-81.5,OH,1
2798,41.0,-80.6,OH,1
2799,41.0,-80.4,PA,1
2800,41.0,-78.4,PA,1
2801,41.0,-76.9,PA,1
2802,41.0,-76.5,PA,1
2803,41.0,-76.0,PA,1
2804,41.0,-75.2,PA,1
2805,41.0,-74.3,NJ,1
2806,41.1,-112.1,UT,2
2807,41.1,-112.0,UT,1
2808,41.1,-111.9,UT,1
2809,41.1,-104.8,WY,1
2810,41.1,-102.9,NE,1
2811,41.1,-101.7,NE,1
2812,41.1,-100.8,NE,1
2813,41.1,-96.2,NE,1
2814,41.1,-95.9,NE,1
2815,41.1,-87.9,IL,1
2816,41.1,-86.2,IN,1
2817,41.1,-85.2,IN,1
2818,41.1,-85.1,IN,1
2819,41.1,-85.0,IN,1
2820,41.1,-83.7,OH,1
2821,41.1,-83.6,OH,1
2822,41.1,-83.2,OH,1
2823,41.1,-81.7,OH,1
2824,41.1,-81.6,OH,1
2825,41.1,-81.4,OH,1
2826,41.1,-80.8,OH,1
2827,41.1,-80.7,OH,1
2828,41.1,-78.7,PA,1
2829,41.1,-77.5,PA,1
2830,41.1,-75.4,PA,1
2831,41.1,-74.7,NJ,1
2832,41.1,-74.6,NJ,1
2833,41.1,-74.1,NY,1
2834,41.1,-73.4,CT,1
2835,41.2,-112.0,UT,2
2836,41.2,-111.9,UT,1
2837,41.2,-104.8,WY,1
2838,41.2,-96.2,NE,2
2839,41.2,-96.1,NE,2
2840,41.2,-96.0,NE,3
2841,41.2,-95.9,NE,1
2842,41.2,-95.8,IA,1
2843,41.2,-90.7,IL,1
2844,41.2,-89.9,IL,1
2845,41.2,-88.8,IL,1
2846,41.2,-87.8,IL,1
2847,41.2,-85.5,IN,1
2848,41.2,-85.2,IN,1
2849,41.2,-81.9,OH,1
2850,41.2,-81.5,OH,1
2851,41.2,-81.3,OH,1
2852,41.2,-80.5,PA,1
2853,41.2,-80.1,PA,1
2854,41.2,-79.4,PA,1
2855,41.2,-75.9,PA,1
2856,41.2,-73.4,CT,1
2857,41.2,-73.1,CT,1
2858,41.2,-73.0,CT,1
2859,41.3,-112.0,UT,1
2860,41.3,-111.0,WY,1
2861,41.3,-105.5,WY,1
2862,41.3,-96.2,NE,1
2863,41.3,-96.1,NE,3
2864,41.3,-96.0,NE,2
2865,41.3,-95.9,IA,1
2866,41.3,-93.1,IA,1
2867,41.3,-92.7,IA,1
2868,41.3,-91.7,IA,1
2869,41.3,-85.9,IN,1
2870,41.3,-84.4,OH,1
2871,41.3,-82.6,OH,1
2872,41.3,-82.2,OH,1
2873,41.3,-81.8,OH,1
2874,41.3,-81.5,OH,1
2875,41.3,-81.4,OH,1
2876,41.3,-80.8,OH,1
2877,41.3,-79.7,PA,1
2878,41.3,-76.9,PA,1
2879,41.3,-75.8,PA,1
2880,41.3,-74.7,PA,1
2881,41.3,-74.1,NY,1
2882,41.3,-73.9,NY,1
2883,41.3,-73.1,CT,1
2884,41.3,-73.0,CT,1
2885,41.3,-72.9,CT,1
2886,41.3,-72.8,CT,1
2887,41.3,-72.7,CT,1
2888,41.3,-72.4,CT,1
2889,41.4,-97.3,NE,1
2890,41.4,-95.0,IA,1
2891,41.4,-93.6,IA,1
2892,41.4,-92.9,IA,1
2893,41.4,-90.2,IL,1
2894,41.4,-89.5,IL,1
2895,41.4,-89.1,IL,1
2896,41.4,-88.8,IL,1
2897,41.4,-88.4,IL,1
2898,41.4,-86.3,IN,1
2899,41.4,-85.2,IN,1
2900,41.4,-85.1,IN,1
2901,41.4,-84.1,OH,1
2902,41.4,-83.7,OH,1
2903,41.4,-83.1,OH,1
2904,41.4,-82.7,OH,1
2905,41.4,-82.2,OH,1
2906,41.4,-82.1,OH,1
2907,41.4,-81.9,OH,1
2908,41.4,-81.8,OH,1
2909,41.4,-81.7,OH,1
2910,41.4,-81.4,OH,1
2911,41.4,-80.4,PA,1
2912,41.4,-78.6,PA,1
2913,41.4,-75.7,PA,1
2914,41.4,-73.4,CT,1
2915,41.4,-72.9,CT,1
2916,41.4,-72.2,CT,1
2917,41.4,-72.1,CT,1
2918,41.4,-71.8,RI,1
2919,41.5,-112.0,UT,1
2920,41.5,-96.5,NE,1
2921,41.5,-96.1,NE,1
2922,41.5,-93.6,IA,1
2923,41.5,-91.0,IA,1
2924,41.5,-90.5,IL,1
